"ibgeCode",">2ppb","=2ppb","1ppb<x<2ppb","=1ppb","0.1ppb<x<1ppb","=0.1ppb","0ppb<x<0.1ppb","=0ppb","all Detections","all Measurements","population","stateLettersCode","municipalityName"
240820,0,0,0,0,0,0,0,0,0,1,27372,"RN","Nísia Floresta"
240830,0,0,0,0,0,0,0,0,0,5,37695,"RN","Nova Cruz"
240880,0,0,0,0,0,0,0,0,0,340,5258,"RN","Parazinho"
240890,0,0,0,0,0,0,0,0,0,28,21669,"RN","Parelhas"
240920,0,0,0,0,0,0,0,0,0,12,3109,"RN","Passagem"
240933,0,0,0,0,0,0,0,0,0,45,5500,"RN","Santa Maria"
240950,0,0,0,0,0,0,0,0,0,17,3356,"RN","Pedra Grande"
241010,0,0,0,0,0,0,0,0,0,11,15418,"RN","Poço Branco"
241040,0,0,0,0,0,0,0,0,0,17,9568,"RN","Pureza"
241120,0,0,0,0,0,0,0,0,0,227,39667,"RN","Santa Cruz"
241142,0,0,0,0,0,0,0,0,0,42,2701,"RN","Santana do Seridó"
241170,0,0,0,0,0,0,0,0,0,7,4425,"RN","São Bento do Trairí"
241220,0,0,0,0,0,0,0,0,0,1,43995,"RN","São José de Mipibu"
241260,0,0,0,0,0,0,0,0,0,80,17572,"RN","São Paulo do Potengi"
241335,0,0,0,0,0,0,0,0,0,1,11838,"RN","Serra do Mel"
241350,0,0,0,0,0,0,0,0,0,82,6422,"RN","Serrinha"
241370,0,0,0,0,0,0,0,0,0,12,5528,"RN","Sítio Novo"
241400,0,0,0,0,0,0,0,0,0,36,15866,"RN","Tangará"
241415,0,0,0,0,0,0,0,0,0,15,5912,"RN","Tenente Laurentino Cruz"
241420,0,0,0,0,0,0,0,0,0,62,13895,"RN","Tibau do Sul"
241480,0,0,0,0,0,0,0,0,0,1,12371,"RN","Vera Cruz"
250110,0,0,0,0,0,0,0,0,0,1,22776,"PB","Areia"
250150,0,0,0,0,0,0,0,0,0,8,21156,"PB","Bananeiras"
250250,0,0,0,0,0,0,0,0,0,3,17842,"PB","Boqueirão"
250300,0,0,0,0,0,0,0,0,0,3,21872,"PB","Caaporã"
250450,0,0,0,0,0,0,0,0,0,2,6753,"PB","Condado"
250460,0,0,0,0,0,0,0,0,0,8,24769,"PB","Conde"
250480,0,0,0,0,0,0,0,0,0,3,15426,"PB","Coremas"
250580,0,0,0,0,0,0,0,0,0,4,3594,"PB","Duas Estradas"
250710,0,0,0,0,0,0,0,0,0,3,18715,"PB","Itapororoca"
250750,0,0,0,0,0,0,0,0,0,3,811598,"PB","João Pessoa"
250800,0,0,0,0,0,0,0,0,0,3,9868,"PB","Juru"
251180,0,0,0,0,0,0,0,0,0,2,10585,"PB","Pirpirituba"
251370,0,0,0,0,0,0,0,0,0,7,136851,"PB","Santa Rita"
251400,0,0,0,0,0,0,0,0,0,5,4296,"PB","São João do Cariri"
251450,0,0,0,0,0,0,0,0,0,3,20163,"PB","São José de Piranhas"
251530,0,0,0,0,0,0,0,0,0,3,52697,"PB","Sapé"
251560,0,0,0,0,0,0,0,0,0,1,3121,"PB","Serra da Raiz"
251593,0,0,0,0,0,0,0,0,0,2,5044,"PB","Sertãozinho"
260415,0,0,0,0,0,0,0,0,0,1,14274,"PE","Casinhas"
260450,0,0,0,0,0,0,0,0,0,6,21525,"PE","Chã Grande"
260720,0,0,0,0,0,0,0,0,0,5,94533,"PE","Ipojuca"
261130,0,0,0,0,0,0,0,0,0,2,26960,"PE","Pombos"
261640,0,0,0,0,0,0,0,0,0,2,137578,"PE","Vitória de Santo Antão"
270030,0,0,0,0,0,0,0,0,0,1,234185,"AL","Arapiraca"
270200,0,0,0,0,0,0,0,0,0,3,10888,"AL","Coité do Nóia"
270255,0,0,0,0,0,0,0,0,0,3,18435,"AL","Estrela de Alagoas"
270280,0,0,0,0,0,0,0,0,0,4,12966,"AL","Flexeiras"
270430,0,0,0,0,0,0,0,0,0,40,1029129,"AL","Maceió"
270480,0,0,0,0,0,0,0,0,0,1,13514,"AL","Maribondo"
270630,0,0,0,0,0,0,0,0,0,3,74208,"AL","Palmeira dos Índios"
280030,0,0,0,0,0,0,0,0,0,6,650106,"SE","Aracaju"
280040,0,0,0,0,0,0,0,0,0,1,10362,"SE","Arauá"
280067,0,0,0,0,0,0,0,0,0,1,26961,"SE","Boquim"
280130,0,0,0,0,0,0,0,0,0,1,34050,"SE","Capela"
280290,0,0,0,0,0,0,0,0,0,2,95196,"SE","Itabaiana"
280320,0,0,0,0,0,0,0,0,0,1,34101,"SE","Itaporanga d'Ajuda"
280330,0,0,0,0,0,0,0,0,0,3,18656,"SE","Japaratuba"
280340,0,0,0,0,0,0,0,0,0,2,13238,"SE","Japoatã"
280350,0,0,0,0,0,0,0,0,0,2,104099,"SE","Lagarto"
280360,0,0,0,0,0,0,0,0,0,2,29700,"SE","Laranjeiras"
280440,0,0,0,0,0,0,0,0,0,1,18953,"SE","Neópolis"
280570,0,0,0,0,0,0,0,0,0,1,29834,"SE","Propriá"
290250,0,0,0,1,0,0,0,0,1,3,14323,"BA","Baianópolis"
290290,0,0,0,1,0,0,0,0,1,5,34121,"BA","Barra do Choça"
290320,0,0,0,0,0,0,0,0,0,15,157638,"BA","Barreiras"
290682,0,0,0,0,0,0,0,0,0,2,17316,"BA","Canudos"
291110,0,0,0,0,0,0,0,0,0,4,25912,"BA","Formosa do Rio Preto"
291220,0,0,0,1,0,0,0,0,1,4,19786,"BA","Ibicoara"
291760,0,0,0,1,0,0,0,0,1,3,56033,"BA","Jaguaquara"
291840,0,0,0,0,0,0,0,0,0,6,221773,"BA","Juazeiro"
291955,0,0,0,0,0,0,0,0,0,4,83557,"BA","Luís Eduardo Magalhães"
292190,0,0,0,1,0,0,0,0,1,3,9957,"BA","Mucugê"
292620,0,0,0,0,0,0,0,0,0,4,23313,"BA","Riachão das Neves"
292870,0,0,0,0,0,0,0,0,0,2,103342,"BA","Santo Antônio de Jesus"
292890,0,0,0,0,0,0,0,0,0,8,33661,"BA","São Desidério"
292980,0,0,0,0,0,0,0,0,0,1,13385,"BA","Saúde"
293020,0,0,0,0,0,0,0,0,0,2,41891,"BA","Sento Sé"
293330,0,0,0,1,0,0,0,0,1,3,348718,"BA","Vitória da Conquista"
310060,0,0,0,0,0,0,0,0,0,3,14370,"MG","Água Boa"
310163,0,0,0,0,0,0,0,0,0,2,6775,"MG","Alfredo Vasconcelos"
310180,0,0,0,0,0,0,0,0,0,70,7515,"MG","Alpercata"
310290,0,0,0,0,0,0,0,0,0,1,11608,"MG","Antônio Carlos"
310450,0,0,0,0,0,0,0,0,0,2,18243,"MG","Arinos"
310560,0,0,0,0,0,0,0,0,0,3,136689,"MG","Barbacena"
310570,0,0,0,0,0,0,0,0,0,1,5624,"MG","Barra Longa"
310620,0,0,0,0,0,0,0,0,0,1,2523794,"MG","Belo Horizonte"
310630,0,0,0,0,0,0,0,0,0,13,26158,"MG","Belo Oriente"
310640,0,0,0,0,0,0,0,0,0,6,7841,"MG","Belo Vale"
310670,0,0,0,0,0,0,0,0,0,3,427146,"MG","Betim"
310710,0,0,0,0,0,0,0,0,0,3,40530,"MG","Boa Esperança"
310730,0,0,0,0,0,0,0,0,0,1,50168,"MG","Bocaiúva"
310900,0,0,0,0,0,0,0,0,0,3,38863,"MG","Brumadinho"
310910,0,0,0,0,0,0,0,0,0,6,11233,"MG","Bueno Brandão"
310980,0,0,0,0,0,0,0,0,0,1,2691,"MG","Cachoeira Dourada"
311000,0,0,0,0,0,0,0,0,0,2,44377,"MG","Caeté"
311210,0,0,0,0,0,0,0,0,0,2,5489,"MG","Caparaó"
311320,0,0,0,0,0,0,0,0,0,2,25376,"MG","Carandaí"
311340,0,0,0,0,0,0,0,0,0,2,91841,"MG","Caratinga"
311490,0,0,0,0,0,0,0,0,0,4,2309,"MG","Casa Grande"
311510,0,0,0,0,0,0,0,0,0,2,18057,"MG","Cássia"
311530,0,0,0,0,0,0,0,0,0,2,75025,"MG","Cataguases"
311787,0,0,0,0,0,0,0,0,0,1,6608,"MG","Confins"
311800,0,0,0,0,0,0,0,0,0,2,53843,"MG","Congonhas"
311940,0,0,0,0,0,0,0,0,0,2,110326,"MG","Coronel Fabriciano"
312090,0,0,0,0,0,0,0,0,0,1,79878,"MG","Curvelo"
312410,0,0,0,0,0,0,0,0,0,1,69010,"MG","Esmeraldas"
312670,0,0,0,0,0,0,0,0,0,1,26428,"MG","Francisco Sá"
312730,0,0,0,0,0,0,0,0,0,32,7034,"MG","Galiléia"
312770,0,0,0,0,0,0,0,0,0,332,280901,"MG","Governador Valadares"
313010,0,0,0,0,0,0,0,0,0,1,41127,"MG","Igarapé"
313140,0,0,0,0,0,0,0,0,0,2,4285,"MG","Ipiaçu"
313170,0,0,0,2,0,0,0,0,2,3,119285,"MG","Itabira"
313190,0,0,0,0,0,0,0,0,0,96,50816,"MG","Itabirito"
313380,0,0,0,0,0,0,0,0,0,1,92696,"MG","Itaúna"
313420,0,0,0,0,0,0,0,0,0,3,104526,"MG","Ituiutaba"
313510,0,0,0,0,0,0,0,0,0,1,71653,"MG","Janaúba"
313630,0,0,0,0,0,0,0,0,0,1,48751,"MG","João Pinheiro"
313670,0,0,0,0,0,0,0,0,0,1,563769,"MG","Juiz de Fora"
313760,0,0,0,0,0,0,0,0,0,3,61752,"MG","Lagoa Santa"
313840,0,0,0,0,0,0,0,0,0,2,53354,"MG","Leopoldina"
313890,1,4,0,0,0,0,0,0,5,37,7237,"MG","Machacalis"
313940,0,0,0,0,0,0,0,0,0,2,88580,"MG","Manhuaçu"
314000,0,0,0,0,0,0,0,0,0,13,59857,"MG","Mariana"
314053,0,0,0,0,0,0,0,0,0,1,8172,"MG","Martins Soares"
314230,0,0,0,0,0,0,0,0,0,1,4957,"MG","Moeda"
314280,0,0,0,0,0,0,0,0,0,3,21095,"MG","Monte Alegre de Minas"
314330,0,0,0,0,0,0,0,0,0,2,402027,"MG","Montes Claros"
314480,0,0,0,0,0,0,0,0,0,2,92178,"MG","Nova Lima"
314500,0,0,0,0,0,0,0,0,0,35,14934,"MG","Nova Ponte"
314590,0,0,0,0,0,0,0,0,0,2,38935,"MG","Ouro Branco"
314610,0,0,0,0,0,0,0,0,0,1,74659,"MG","Ouro Preto"
314700,0,0,0,0,0,0,0,0,0,6,92386,"MG","Paracatu"
314710,0,0,0,0,0,0,0,0,0,1,92739,"MG","Pará de Minas"
314790,0,0,0,0,0,0,0,0,0,1,114458,"MG","Passos"
314930,0,0,0,0,0,0,0,0,0,1,63837,"MG","Pedro Leopoldo"
314995,0,0,0,0,0,0,0,0,0,28,7060,"MG","Periquito"
315200,0,0,0,0,0,0,0,0,0,1,31612,"MG","Pompéu"
315220,0,0,0,0,0,0,0,0,0,1,38741,"MG","Porteirinha"
315430,0,0,0,0,0,0,0,0,0,3,17715,"MG","Resplendor"
315440,0,0,0,0,0,0,0,0,0,1,4861,"MG","Ressaquinha"
315450,0,0,0,0,0,0,0,0,0,2,9672,"MG","Riacho dos Machados"
315460,0,0,0,0,0,0,0,0,0,2,328871,"MG","Ribeirão das Neves"
315670,0,0,0,0,0,0,0,0,0,2,135968,"MG","Sabará"
315700,0,0,0,0,0,0,0,0,0,1,41678,"MG","Salinas"
315730,0,0,0,0,0,0,0,0,0,1,4590,"MG","Santa Bárbara do Tugúrio"
315780,0,0,0,0,0,0,0,0,0,2,218897,"MG","Santa Luzia"
315870,0,2,0,0,0,0,0,0,2,2,2436,"MG","Santana do Garambéu"
315900,0,0,0,0,0,0,0,0,0,1,4301,"MG","Santana do Riacho"
316620,0,0,0,0,0,0,0,0,0,2,10622,"MG","Senhora dos Remédios"
316860,0,0,0,2,0,0,0,0,2,2,141934,"MG","Teófilo Otoni"
316870,0,0,0,0,0,0,0,0,0,1,88931,"MG","Timóteo"
316950,0,0,0,0,0,0,0,0,0,28,6739,"MG","Tumiritinga"
316990,0,0,0,0,0,0,0,0,0,2,113300,"MG","Ubá"
317010,0,0,0,0,0,0,0,0,0,1,328272,"MG","Uberaba"
317040,0,0,0,0,0,0,0,0,0,2,83980,"MG","Unaí"
317080,0,0,0,0,0,0,0,0,0,2,39128,"MG","Várzea da Palma"
317130,0,0,0,0,0,0,0,0,0,9,78381,"MG","Viçosa"
320040,0,0,0,0,0,0,0,0,0,2,28546,"ES","Anchieta"
320060,0,0,0,0,0,0,0,0,0,2,98393,"ES","Aracruz"
320260,0,0,0,0,0,0,0,0,0,4,14016,"ES","Iconha"
320305,0,0,0,0,0,0,0,0,0,2,29642,"ES","Jaguaré"
320320,0,0,0,0,0,0,0,0,0,4,169048,"ES","Linhares"
320332,0,0,0,0,0,0,0,0,0,2,38670,"ES","Marataízes"
320410,0,0,0,0,0,0,0,0,0,2,27130,"ES","Pinheiros"
320430,0,0,0,0,0,0,0,0,0,3,11742,"ES","Presidente Kennedy"
320455,0,0,0,0,0,0,0,0,0,2,39928,"ES","Santa Maria de Jetibá"
320460,0,0,0,0,0,0,0,0,0,2,24025,"ES","Santa Teresa"
320490,0,0,0,0,0,0,0,0,0,2,128449,"ES","São Mateus"
320506,0,0,0,0,0,0,0,0,0,2,24575,"ES","Venda Nova do Imigrante"
330340,0,0,0,0,2,0,0,0,2,16,185381,"RJ","Nova Friburgo"
330390,0,0,0,0,0,0,0,0,0,18,298235,"RJ","Petrópolis"
330410,0,0,0,0,0,0,0,0,0,2,18248,"RJ","Porciúncula"
330500,0,0,0,0,0,0,0,0,0,3,35174,"RJ","São João da Barra"
330580,0,0,0,0,0,0,0,0,0,25,176060,"RJ","Teresópolis"
330590,0,0,0,0,0,0,0,0,0,19,10352,"RJ","Trajano de Moraes"
330615,0,0,0,0,0,0,0,0,0,2,10597,"RJ","Varre-Sai"
350060,0,0,0,0,0,0,2,0,2,3,3268,"SP","Águas de São Pedro"
350120,2,0,0,0,0,0,0,0,2,2,3795,"SP","Álvares Florence"
350930,0,0,0,0,0,0,0,0,0,4,10444,"SP","Cajobi"
351390,0,0,0,0,1,0,0,0,1,2,11384,"SP","Divinolândia"
351440,0,0,0,0,4,0,0,0,4,16,46324,"SP","Dracena"
351630,0,0,0,0,0,0,0,0,0,86,171602,"SP","Francisco Morato"
351720,0,0,0,0,0,0,0,0,0,4,11869,"SP","Guaiçara"
351880,0,0,0,0,0,0,0,0,0,412,1349113,"SP","Guarulhos"
352400,33,0,0,14,1,2,5,0,55,173,57031,"SP","Itupeva"
352830,0,0,0,0,0,0,0,1,1,1,3185,"SP","Magda"
352850,0,0,0,0,0,0,0,0,0,162,95601,"SP","Mairiporã"
352940,0,0,0,0,0,0,0,0,0,6,462005,"SP","Mauá"
353150,0,0,0,0,0,0,0,0,0,7,19234,"SP","Monte Azul Paulista"
354700,0,0,0,0,0,0,2,0,2,2,6021,"SP","Santa Maria da Serra"
355030,0,0,0,0,0,0,0,0,0,5272,12106920,"SP","São Paulo"
355190,0,0,0,0,0,0,0,0,0,73,17115,"SP","Severínia"
355365,0,0,0,0,0,0,0,0,0,8,2823,"SP","Taquaral"
410180,0,0,0,0,2,0,0,0,2,4,137452,"PR","Araucária"
410480,0,0,0,0,0,0,0,0,0,22,319608,"PR","Cascavel"
410690,0,0,0,0,0,0,5,0,5,104,1908359,"PR","Curitiba"
410895,0,0,0,0,0,0,0,0,0,12,8619,"PR","Guamiranga"
411050,0,0,0,0,0,0,0,0,0,13,15139,"PR","Ipiranga"
411070,0,0,0,0,0,0,0,0,0,10,60425,"PR","Irati"
411140,0,0,0,0,0,0,0,0,0,14,13797,"PR","Ivaí"
411390,0,0,0,0,0,0,0,0,0,14,13738,"PR","Mallet"
411520,0,0,0,0,0,0,1,0,1,54,406693,"PR","Maringá"
411915,0,0,0,0,0,0,0,0,0,5,129445,"PR","Pinhais"
412060,0,0,0,0,0,0,0,0,0,10,52125,"PR","Prudentópolis"
412200,0,0,0,0,0,0,0,0,0,11,15125,"PR","Rio Azul"
412510,0,0,0,0,0,0,0,0,0,12,14927,"PR","São João do Triunfo"
412560,0,0,0,0,0,0,0,0,0,17,45398,"PR","São Mateus do Sul"
420020,0,0,0,0,0,0,0,0,0,2,10581,"SC","Agrolândia"
420055,0,0,0,0,0,0,0,0,0,1,2387,"SC","Águas Frias"
420060,0,0,0,0,0,0,0,0,0,11,6298,"SC","Águas Mornas"
420070,0,4,0,0,3,0,0,0,7,25,9960,"SC","Alfredo Wagner"
420090,0,0,0,0,0,0,0,0,0,3,4943,"SC","Angelina"
420120,0,0,0,0,0,0,0,0,0,23,8327,"SC","Antônio Carlos"
420130,0,0,0,0,0,0,0,0,0,10,35268,"SC","Araquari"
420140,0,0,0,0,0,0,0,0,0,5,67110,"SC","Araranguá"
420180,0,0,0,0,0,0,0,0,0,1,3254,"SC","Atalanta"
420230,0,0,0,0,0,0,0,0,0,3,66558,"SC","Biguaçu"
420245,0,0,0,0,0,0,0,0,0,1,18623,"SC","Bombinhas"
420280,0,0,0,0,0,0,0,0,0,1,32648,"SC","Braço do Norte"
420460,0,0,0,0,0,0,0,0,0,1,211369,"SC","Criciúma"
420480,0,0,0,0,0,0,0,0,0,2,39566,"SC","Curitibanos"
420540,0,0,0,0,0,0,0,0,0,58,485838,"SC","Florianópolis"
420570,0,0,0,0,0,0,0,0,0,3,22082,"SC","Garopaba"
420590,0,0,0,0,0,0,0,0,0,6,67392,"SC","Gaspar"
420600,0,0,0,0,0,0,0,0,0,6,14229,"SC","Governador Celso Ramos"
420620,0,0,0,0,0,0,0,0,0,1,11394,"SC","Gravatal"
420650,0,0,0,0,0,0,0,0,0,6,42872,"SC","Guaramirim"
420690,0,0,0,0,0,0,0,0,0,5,18721,"SC","Ibirama"
420700,0,0,0,2,0,0,0,0,2,7,54845,"SC","Içara"
420710,0,0,0,0,0,0,0,0,0,1,13857,"SC","Ilhota"
420820,0,0,0,0,0,0,0,0,0,1,212615,"SC","Itajaí"
420830,0,0,0,0,0,0,0,0,0,4,61187,"SC","Itapema"
420850,0,0,0,0,0,0,0,0,0,2,24622,"SC","Ituporanga"
420880,0,0,0,0,0,0,0,0,0,9,19527,"SC","Jaguaruna"
420930,0,0,0,0,0,0,0,0,0,3,158508,"SC","Lages"
420980,0,0,0,0,0,0,0,0,0,3,3140,"SC","Leoberto Leal"
420990,0,0,0,0,0,0,0,0,0,1,11774,"SC","Lontras"
421020,0,0,0,0,0,0,0,0,0,1,3429,"SC","Major Gercino"
421050,0,0,0,0,0,0,0,0,0,3,25076,"SC","Maravilha"
421060,0,0,0,0,0,0,0,0,0,4,16455,"SC","Massaranduba"
421080,0,0,0,0,0,0,0,0,0,10,7047,"SC","Meleiro"
421085,0,0,0,0,0,0,0,0,0,1,2374,"SC","Mirim Doce"
421100,0,0,0,0,0,0,0,0,0,1,11496,"SC","Mondaí"
421150,0,0,0,0,0,0,0,0,0,2,14099,"SC","Nova Trento"
421190,0,0,0,0,0,0,0,0,0,3,164926,"SC","Palhoça"
421220,0,0,0,0,0,0,0,0,0,3,19015,"SC","Papanduva"
421230,0,0,0,0,0,0,0,0,0,1,7360,"SC","Paulo Lopes"
421240,0,0,0,0,0,0,0,0,0,2,4026,"SC","Pedras Grandes"
421250,0,0,0,0,0,0,0,0,0,3,31025,"SC","Penha"
421265,0,0,0,0,0,0,0,0,0,2,9980,"SC","Pescaria Brava"
421270,0,0,0,0,0,0,0,0,0,1,6021,"SC","Petrolândia"
421280,0,0,0,0,0,0,0,0,0,1,21884,"SC","Balneário Piçarras"
421290,0,0,0,0,0,0,0,0,0,1,19511,"SC","Pinhalzinho"
421320,0,0,0,0,0,0,0,0,0,3,32334,"SC","Pomerode"
421350,0,0,0,0,0,0,0,0,0,1,20294,"SC","Porto Belo"
421370,0,0,0,0,0,0,0,0,0,1,16957,"SC","Pouso Redondo"
421410,0,0,0,0,0,0,0,0,0,1,2304,"SC","Presidente Nereu"
421430,0,0,0,0,0,0,0,0,0,2,2871,"SC","Rancho Queimado"
421450,0,0,0,0,0,0,0,0,0,2,6043,"SC","Rio do Campo"
421460,0,0,0,0,0,0,0,0,0,4,7463,"SC","Rio do Oeste"
421480,0,0,0,0,0,0,0,0,0,1,69188,"SC","Rio do Sul"
421500,0,0,0,0,0,0,0,0,0,6,42029,"SC","Rio Negrinho"
421530,0,0,0,0,0,0,0,0,0,1,7634,"SC","Salete"
421545,0,0,0,0,0,0,0,0,0,2,12233,"SC","Sangão"
421560,0,0,0,0,0,0,0,0,0,1,2139,"SC","Santa Rosa de Lima"
421567,0,0,0,0,0,0,0,0,0,3,8846,"SC","Santa Terezinha"
421569,0,0,0,0,2,0,0,0,2,4,1317,"SC","Santiago do Sul"
421570,0,0,0,0,0,0,0,0,0,1,22609,"SC","Santo Amaro da Imperatriz"
421620,0,0,0,0,0,0,0,0,0,5,50701,"SC","São Francisco do Sul"
421650,0,0,0,0,0,0,0,0,0,6,26646,"SC","São Joaquim"
421660,0,0,0,0,0,0,0,0,0,1,239718,"SC","São José"
421700,0,0,0,0,0,0,0,0,0,1,12934,"SC","São Ludgero"
421710,0,0,0,0,0,0,0,0,0,2,3210,"SC","São Martinho"
421770,0,0,0,0,0,0,0,0,0,12,29710,"SC","Sombrio"
421780,0,0,0,0,0,0,0,0,0,8,18261,"SC","Taió"
421860,0,0,0,0,0,0,0,0,0,1,7211,"SC","Trombudo Central"
421920,0,0,0,0,0,0,0,0,0,2,6356,"SC","Vidal Ramos"
421950,0,0,0,0,0,0,0,0,0,16,49738,"SC","Xanxerê"
430010,0,0,0,0,0,0,0,0,0,6,17085,"RS","Agudo"
430040,0,0,0,0,0,0,0,0,0,3,78003,"RS","Alegrete"
430045,0,0,0,0,0,0,0,0,0,1,4037,"RS","Alegria"
430055,0,0,0,0,0,0,0,0,0,2,1803,"RS","Alto Alegre"
430060,0,0,0,0,0,0,0,0,0,2,208177,"RS","Alvorada"
430087,0,0,0,0,0,0,0,0,0,2,5395,"RS","Araricá"
430140,0,1,0,0,0,0,0,0,1,1,10614,"RS","Arvorezinha"
430160,0,0,0,0,0,0,0,0,0,4,122209,"RS","Bagé"
430205,0,0,0,0,0,0,0,0,0,1,2227,"RS","Benjamin Constant do Sul"
430222,0,0,0,0,0,0,0,0,0,2,2526,"RS","Boa Vista do Cadeado"
430350,0,0,0,0,0,0,0,0,0,3,66215,"RS","Camaquã"
430410,0,0,0,0,0,0,0,0,0,3,3514,"RS","Campos Borges"
430435,0,0,0,0,0,0,0,0,0,3,9406,"RS","Candiota"
430450,0,0,0,0,1,0,0,0,1,3,56103,"RS","Canguçu"
430463,0,0,0,0,0,0,0,0,0,4,48401,"RS","Capão da Canoa"
430465,0,0,0,0,0,0,0,0,0,4,3449,"RS","Capão do Cipó"
430535,0,0,0,0,0,0,0,0,0,3,38899,"RS","Charqueadas"
430537,0,0,0,0,0,0,0,0,0,1,3482,"RS","Charrua"
430583,0,0,0,0,0,0,0,0,0,1,1559,"RS","Coqueiro Baixo"
430593,0,0,0,0,0,0,0,0,0,1,1728,"RS","Coronel Pilar"
430597,0,0,0,0,0,0,0,0,0,4,2876,"RS","Coxilha"
430613,0,0,0,0,0,0,0,0,0,1,2059,"RS","Cruzaltense"
430630,0,0,0,0,0,0,0,0,0,1,4844,"RS","David Canabarro"
430660,0,0,0,0,0,0,0,0,0,4,39822,"RS","Dom Pedrito"
430670,0,0,0,0,0,0,0,0,0,3,3331,"RS","Dona Francisca"
430690,0,0,0,0,0,0,0,0,0,1,25872,"RS","Encruzilhada do Sul"
430700,0,0,0,0,0,0,0,0,0,1,103437,"RS","Erechim"
430745,0,0,0,0,0,0,0,0,0,1,3204,"RS","Esperança do Sul"
430750,0,1,0,0,0,0,0,0,1,5,15843,"RS","Espumoso"
430825,0,0,0,0,0,0,0,0,0,1,1958,"RS","Floriano Peixoto"
430850,0,0,0,0,0,0,0,0,0,3,30832,"RS","Frederico Westphalen"
430900,0,0,0,0,0,0,0,0,0,3,17069,"RS","Giruá"
430920,0,0,0,0,0,0,0,0,0,2,275146,"RS","Gravataí"
430930,0,0,0,0,0,0,0,0,0,2,99334,"RS","Guaíba"
430957,0,0,0,0,0,0,0,0,0,1,3070,"RS","Herveiras"
430960,0,0,0,0,0,0,0,0,0,2,19338,"RS","Horizontina"
430995,0,0,0,0,0,0,0,0,0,2,4155,"RS","Ibirapuitã"
431075,0,0,0,0,0,0,0,0,0,2,2104,"RS","Ivorá"
431100,0,0,0,0,0,0,0,0,0,6,28156,"RS","Jaguarão"
431120,0,0,0,0,0,0,0,0,0,7,20012,"RS","Júlio de Castilhos"
431127,0,0,0,0,0,0,0,0,0,2,1650,"RS","Lagoa dos Três Cantos"
431140,0,0,0,0,0,0,0,0,0,2,79819,"RS","Lajeado"
431150,0,0,0,0,0,0,0,0,0,1,7807,"RS","Lavras do Sul"
431173,0,0,0,0,0,0,0,0,0,4,3079,"RS","Mampituba"
431177,0,0,0,0,0,0,0,0,0,6,7016,"RS","Maquiné"
431242,0,0,0,0,0,0,0,0,0,2,2986,"RS","Mormaço"
431261,0,0,0,0,0,0,0,0,0,3,3156,"RS","Muitos Capões"
431267,0,0,0,0,0,0,0,0,0,2,1752,"RS","Nicolau Vergueiro"
431310,0,0,0,0,0,0,0,0,0,5,6605,"RS","Nova Palma"
431320,0,0,0,0,0,0,0,0,0,4,20675,"RS","Nova Petrópolis"
431340,0,0,0,0,0,0,0,0,0,3,249508,"RS","Novo Hamburgo"
431365,0,0,0,0,0,0,0,0,0,3,11449,"RS","Palmares do Sul"
431402,0,0,0,0,0,0,0,0,0,5,7677,"RS","Paraíso do Sul"
431413,0,0,0,0,0,0,0,0,0,1,2308,"RS","Paulo Bento"
431430,0,0,0,0,0,0,0,0,0,1,4043,"RS","Pejuçara"
431447,0,0,0,0,0,0,0,0,0,3,4544,"RS","Pinhal Grande"
431515,0,0,0,0,0,0,0,0,0,2,6379,"RS","Progresso"
431530,0,0,0,0,0,0,0,0,0,2,23532,"RS","Quaraí"
431545,0,0,0,0,0,0,0,0,0,2,2187,"RS","Relvado"
431560,0,0,0,0,0,0,0,0,0,4,209378,"RS","Rio Grande"
431570,0,0,0,0,0,0,0,0,0,3,39000,"RS","Rio Pardo"
431600,0,0,0,0,0,0,0,0,0,1,20920,"RS","Rolante"
431640,0,0,0,0,0,0,0,0,0,2,40727,"RS","Rosário do Sul"
431660,0,0,0,0,0,0,0,0,0,4,16237,"RS","Sananduva"
431690,0,0,0,0,0,0,0,0,0,4,278445,"RS","Santa Maria"
431695,0,0,0,0,0,0,0,0,0,2,6358,"RS","Santa Maria do Herval"
431697,0,0,0,0,0,0,0,0,0,1,2519,"RS","Santa Margarida do Sul"
431710,0,0,0,0,0,0,0,0,0,6,82312,"RS","Sant'Ana do Livramento"
431720,0,0,0,0,0,0,0,0,0,5,72753,"RS","Santa Rosa"
431750,0,0,0,0,0,0,0,0,0,4,79101,"RS","Santo Ângelo"
431770,0,0,0,0,0,0,0,0,0,2,11051,"RS","Santo Antônio das Missões"
431775,1,0,0,0,0,0,0,0,1,1,2059,"RS","Santo Antônio do Planalto"
431800,0,0,0,0,0,0,0,0,0,5,62808,"RS","São Borja"
431843,0,0,0,0,0,0,0,0,0,5,2646,"RS","São João do Polêsine"
431848,0,0,0,0,0,0,0,0,0,1,4543,"RS","São José do Hortêncio"
431880,0,0,0,0,0,0,0,0,0,3,44580,"RS","São Lourenço do Sul"
431900,0,0,0,0,0,0,0,0,0,1,21364,"RS","São Marcos"
431960,0,0,0,0,0,0,0,0,0,6,24403,"RS","São Sepé"
431970,0,0,0,0,0,0,0,0,0,1,3581,"RS","São Valentim"
432050,0,0,0,0,0,0,0,0,0,4,6065,"RS","Sertão"
432065,0,0,0,0,0,0,0,0,0,2,2481,"RS","Silveira Martins"
432067,0,0,0,0,0,0,0,0,0,1,10408,"RS","Sinimbu"
